ExperimentName,Subject,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Handedness,RandomSeed,RuntimeVersion,RuntimeVersionExpected,Schooling,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,Procedure[Block],Running[Block],SubjectLists,SubjectLists.Cycle,SubjectLists.Sample,Trial,BlockList1,BlockList1.Cycle,BlockList1.Sample,CorrectAnswer,Cue,Item,Prime,PrimeCondition,Procedure[Trial],questionmark,RecallResponse.ACC,RecallResponse.CRESP,RecallResponse.DurationError,RecallResponse.OnsetDelay,RecallResponse.OnsetTime,RecallResponse.OnsetToOnsetTime,RecallResponse.RESP,RTImmediate,RecallResponse.RTTime,Running[Trial],TrialList1,TrialList1.Cycle,TrialList1.Sample,ImmediateAccuracy,PrimeIntrusionImmediate,DelayedAccuracy,PrimeIntrusionDelay,RTDelayed
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,76,,,,floor ,WALK,floor ,tile,Semantic,TrialProc,???????,0,,-999999,7,845016,0,tile{ENTER},8819,853835,TrialList1,27,1,16,1,1,0,0,2315
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,117,,,,flower,PAPER,flower,vase,Semantic,TrialProc,???????,0,,-999999,7,1481042,0,plate{ENTER},3574,1484616,TrialList1,28,1,57,0,0,0,0,1481
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,75,,,,fork  ,PATH,fork  ,spoon,Semantic,TrialProc,???????,0,,-999999,7,830773,0,fork{ENTER},2151,832924,TrialList1,29,1,15,1,0,0,0,1094
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,64,,,,found ,RETURN,found ,lost,Semantic,TrialProc,???????,0,,-999999,7,671896,0,lost{ENTER},2341,674237,TrialList1,30,1,4,0,1,0,0,2727
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,110,,,,frog  ,ROUGH,frog  ,toad,Semantic,TrialProc,???????,0,,-999999,7,1375626,0,frog{ENTER},1949,1377575,TrialList1,31,1,50,1,0,1,0,1619
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,106,,,,full  ,GAS,full  ,empty,Semantic,TrialProc,???????,0,,-999999,7,1312871,0,full{ENTER},1746,1314617,TrialList1,32,1,46,1,0,0,0,1651
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,73,,,,girl  ,ART,girl  ,boy,Semantic,TrialProc,???????,0,,-999999,7,802806,0,girl{ENTER},1702,804508,TrialList1,33,1,13,1,0,1,0,1860
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,89,,,,glue  ,FALL,glue  ,paste,Semantic,TrialProc,???????,0,,-999999,7,1062385,0,glue{ENTER},1736,1064121,TrialList1,34,1,29,1,0,1,0,2481
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,100,,,,gold  ,BADGE,gold  ,silver,Semantic,TrialProc,???????,0,,-999999,7,1230022,0,gold{ENTER},1553,1231575,TrialList1,35,1,40,1,0,1,0,1512
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,99,,,,grape ,BUTTER,grape ,vine,Semantic,TrialProc,???????,0,,-999999,6,1216347,0,grape{ENTER},1580,1217927,TrialList1,36,1,39,1,0,1,0,2309
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,120,,,,hammer,ROAD,hammer,alarm,UnSemantic,TrialProc,???????,0,,-999999,7,1525559,0,alarm{ENTER},3506,1529065,TrialList1,37,1,60,0,1,0,0,1685
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,61,,,,happy ,DREAM,happy ,eight,UnSemantic,TrialProc,???????,0,,-999999,7,625724,0,happy{ENTER},2786,628510,TrialList1,38,1,1,1,0,1,0,1665
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,82,,,,hard  ,GLASS,hard  ,angle,UnSemantic,TrialProc,???????,0,,-999999,7,951034,0,hard{ENTER},1712,952746,TrialList1,39,1,22,1,0,1,0,1536
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,119,,,,help  ,GAME,help  ,analyst,UnSemantic,TrialProc,???????,0,,-999999,7,1510832,0,analyst{ENTER},2628,1513460,TrialList1,40,1,59,0,1,0,0,1183
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,83,,,,horse ,BOOTS,horse ,basin,UnSemantic,TrialProc,???????,0,,-999999,6,964842,0,horse{ENTER},2480,967322,TrialList1,41,1,23,1,0,1,0,2839
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,79,,,,joke  ,SMILE,joke  ,hive,UnSemantic,TrialProc,???????,0,,-999999,6,894280,0,face{ENTER},8276,902556,TrialList1,42,1,19,0,0,0,0,13413
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,74,,,,jump  ,TOAD,jump  ,worst,UnSemantic,TrialProc,???????,0,,-999999,7,816597,0,rough{ENTER},2087,818684,TrialList1,43,1,14,0,0,1,0,1492
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,62,,,,knife ,LUNCH,knife ,robin,UnSemantic,TrialProc,???????,0,,-999999,7,640602,0,break{ENTER},4916,645518,TrialList1,44,1,2,0,0,0,0,1554
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,115,,,,land  ,TRAVEL,land  ,chalk,UnSemantic,TrialProc,???????,0,,-999999,7,1453827,0,pane{ENTER},1458,1455285,TrialList1,45,1,55,0,0,0,0,6974
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,107,,,,late  ,HAND,late  ,row,UnSemantic,TrialProc,???????,0,,-999999,7,1326712,0,carve{ENTER},2096,1328808,TrialList1,46,1,47,0,0,0,0,6431
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,95,,,,lead  ,ARMY,lead  ,text,UnSemantic,TrialProc,???????,0,,-999999,7,1146789,0,strong{ENTER},2099,1148888,TrialList1,47,1,35,0,0,0,0,2462
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,88,,,,lion,EAR,lion,arrow,UnSemantic,TrialProc,???????,0,,-999999,6,1041405,0,worm{ENTER},8892,1050297,TrialList1,48,1,28,0,0,0,0,2408
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,112,,,,movie ,CLEVER,movie ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,1403526,0,show{ENTER},10527,1414053,TrialList1,49,1,52,0,0,1,0,2627
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,97,,,,old   ,SHOP,old   ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,1183449,0,money{ENTER},7119,1190568,TrialList1,50,1,37,0,0,0,0,1959
ImmediateRecall48ms,1,1,31,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.63409300846783E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-02T18:18:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-1-1,59.82,1.0.0.91,1,right,-1050252417,2.0.10.242,2.0.10.242,Freshman,10/2/2017,10/2/2017 18:18,13:18:24,female,2.0.10.147,1,S1,SubjectLists,1,2,1,101,,,,pain  ,SUGAR,pain  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,1243663,0,drink{ENTER},2584,1246247,TrialList1,51,1,41,0,0,0,0,1931
